early_goldblue,mid_goldblue,late_goldblue,lane
268.1333333333333,362.7,461.6666666666667,Top
242.0,272.5,356.3333333333333,Top
238.06666666666666,261.1,188.5,Top
291.93333333333334,335.0,228.5,Top
268.1333333333333,423.4,349.2307692307692,Top
268.46666666666664,282.1,297.8,Top
252.8,311.9,261.46666666666664,Top
187.53333333333333,312.9,327.52941176470586,Top
285.8666666666667,389.3,459.22727272727275,Top
293.06666666666666,385.9,428.05882352941177,Top
228.4,258.7,283.75,Top
316.73333333333335,368.0,348.65,Top
260.8,300.2,249.33333333333334,Top
260.3333333333333,345.6,309.45454545454544,Top
251.46666666666667,305.8,275.90909090909093,Top
211.13333333333333,324.6,286.88235294117646,Top
302.8666666666667,386.4,407.0,Top
310.26666666666665,373.4,390.4,Top
253.33333333333334,286.6,301.0,Top
289.0,411.6,438.3333333333333,Top
209.8,316.3,351.8888888888889,Top
283.06666666666666,403.7,335.7142857142857,Top
227.2,365.7,373.0,Top
257.73333333333335,285.9,288.95238095238096,Top
272.73333333333335,344.7,328.0,Top
241.26666666666668,375.3,405.625,Top
258.73333333333335,330.1,237.44444444444446,Top
268.73333333333335,425.3,390.6666666666667,Top
260.3333333333333,283.1,495.05882352941177,Top
277.8666666666667,360.1,437.5,Top
328.93333333333334,379.9,375.93333333333334,Top
267.93333333333334,300.1,402.1,Top
281.4,318.2,370.72222222222223,Top
213.86666666666667,275.3,253.375,Top
196.53333333333333,321.6,311.72727272727275,Top
228.6,398.7,300.72222222222223,Top
251.93333333333334,240.9,242.23076923076923,Top
250.93333333333334,439.1,408.6,Top
271.93333333333334,331.5,210.16666666666666,Top
262.4,307.1,175.375,Top
286.26666666666665,322.4,292.73333333333335,Top
295.0,289.5,304.17391304347825,Top
237.86666666666667,332.2,267.7894736842105,Top
227.2,290.0,291.42857142857144,Top
274.8,349.1,450.42105263157896,Top
315.73333333333335,322.3,520.4,Top
263.6,319.1,487.4,Top
246.86666666666667,363.1,424.8333333333333,Top
257.1333333333333,354.4,476.1666666666667,Top
275.4,440.0,399.30434782608694,Top
276.6666666666667,265.3,281.90909090909093,Top
291.06666666666666,254.9,289.8181818181818,Top
230.53333333333333,307.4,416.5,Top
302.2,446.2,530.1333333333333,Top
264.0,321.3,302.14285714285717,Top
320.3333333333333,316.6,284.4117647058824,Top
276.8,489.0,470.22222222222223,Top
227.0,238.0,300.3636363636364,Top
230.26666666666668,310.7,427.3076923076923,Top
275.8,354.7,442.69565217391306,Top
342.8,281.2,371.6521739130435,Top
240.8,401.5,299.09090909090907,Top
223.6,226.0,354.58620689655174,Top
281.6666666666667,309.5,315.0,Top
277.1333333333333,323.8,347.0,Top
270.46666666666664,327.2,447.0625,Top
274.8,443.3,435.3076923076923,Top
324.93333333333334,388.0,464.8,Top
242.06666666666666,296.7,325.6666666666667,Top
296.93333333333334,356.0,464.5,Top
240.73333333333332,309.4,425.7142857142857,Top
258.1333333333333,402.6,417.27272727272725,Top
270.46666666666664,318.4,382.0833333333333,Top
337.4,422.8,418.7142857142857,Top
262.8,304.8,260.3,Top
264.4,414.4,283.3529411764706,Top
265.2,291.3,160.0,Top
282.6666666666667,338.4,336.15384615384613,Top
256.8,417.0,361.0,Top
251.26666666666668,279.4,261.4,Top
267.46666666666664,276.9,306.375,Top
261.1333333333333,319.9,285.0,Top
233.86666666666667,299.7,425.93333333333334,Top
292.53333333333336,409.1,366.55555555555554,Top
254.26666666666668,263.3,267.0,Top
277.6,381.7,363.3333333333333,Top
240.06666666666666,322.2,383.8666666666667,Top
281.93333333333334,265.5,397.0,Top
205.53333333333333,327.0,268.0,Top
305.1333333333333,425.7,,Top
199.66666666666666,338.2,260.8,Top
253.86666666666667,333.0,474.6,Top
293.6,324.1,382.9375,Top
332.53333333333336,298.8,425.0,Top
257.53333333333336,315.5,319.6666666666667,Top
302.8666666666667,314.1,355.9230769230769,Top
287.3333333333333,261.9,282.5,Top
243.2,316.0,377.0740740740741,Top
223.6,396.3,358.0,Top
280.1333333333333,310.8,273.96153846153845,Top
244.0,243.8,249.36363636363637,Top
263.4,421.9,440.9166666666667,Top
234.73333333333332,331.3,310.125,Top
220.66666666666666,342.6,338.70588235294116,Top
262.4,325.8,219.8,Top
285.3333333333333,317.9,308.6,Top
262.8666666666667,328.8,257.93939393939394,Top
283.26666666666665,376.1,442.0,Top
232.73333333333332,342.0,328.14285714285717,Top
309.73333333333335,399.3,719.0,Top
255.2,314.1,275.2857142857143,Top
229.8,288.3,352.5,Top
255.66666666666666,408.0,263.54285714285714,Top
256.06666666666666,323.0,219.875,Top
318.93333333333334,447.8,476.75,Top
253.93333333333334,322.8,353.27272727272725,Top
291.8,369.3,312.2,Top
215.0,401.3,317.0,Top
196.13333333333333,298.0,237.125,Top
347.8666666666667,498.6,1020.0,Top
275.6666666666667,378.7,398.44444444444446,Top
283.0,412.0,347.42857142857144,Top
