early_goldblue,mid_goldblue,late_goldblue,lane
345.1333333333333,578.4,382.5,Middle
333.26666666666665,480.3,394.7692307692308,Middle
289.06666666666666,297.8,311.8181818181818,Middle
352.8,394.4,368.0833333333333,Middle
321.8666666666667,426.5,362.6666666666667,Middle
290.6,419.2,395.05882352941177,Middle
259.06666666666666,354.1,232.0,Middle
314.4,329.5,311.4,Middle
294.06666666666666,372.1,412.969696969697,Middle
344.2,413.1,457.9230769230769,Middle
308.46666666666664,366.0,326.2857142857143,Middle
314.8666666666667,367.3,477.6666666666667,Middle
319.1333333333333,396.0,390.0,Middle
270.06666666666666,313.2,306.75,Middle
333.0,471.5,349.4,Middle
303.93333333333334,414.3,315.75,Middle
332.0,520.5,662.0,Middle
315.6,487.4,507.09090909090907,Middle
288.2,383.2,342.0,Middle
324.3333333333333,485.1,501.8,Middle
312.4,350.4,300.625,Middle
320.93333333333334,506.0,640.0,Middle
358.8,331.5,388.27777777777777,Middle
277.3333333333333,408.6,290.14285714285717,Middle
278.3333333333333,356.9,114.0,Middle
317.73333333333335,384.5,385.375,Middle
332.6,404.4,745.125,Middle
289.6666666666667,418.5,447.57142857142856,Middle
288.8666666666667,343.9,262.8235294117647,Middle
317.53333333333336,326.6,481.7142857142857,Middle
297.0,331.2,249.85714285714286,Middle
326.73333333333335,376.1,344.5882352941176,Middle
294.93333333333334,445.0,315.6,Middle
309.46666666666664,359.7,252.4,Middle
320.6,434.1,590.3076923076923,Middle
315.53333333333336,318.9,404.0,Middle
265.2,264.2,358.8125,Middle
321.1333333333333,420.4,596.4,Middle
318.06666666666666,404.7,378.5,Middle
327.0,353.1,361.44444444444446,Middle
335.93333333333334,354.7,278.05555555555554,Middle
330.6666666666667,341.4,505.4,Middle
302.4,312.9,318.875,Middle
284.0,377.6,454.9375,Middle
278.93333333333334,323.7,361.6923076923077,Middle
339.53333333333336,509.6,365.2307692307692,Middle
313.73333333333335,376.3,336.8,Middle
301.8666666666667,384.3,415.95454545454544,Middle
320.73333333333335,402.2,536.1428571428571,Middle
309.46666666666664,323.6,311.0,Middle
302.26666666666665,382.3,460.3157894736842,Middle
280.8,387.7,363.3333333333333,Middle
