early_goldblue,mid_goldblue,late_goldblue,lane
291.3333333333333,331.5,483.8181818181818,Jungle
238.2,214.9,238.63636363636363,Jungle
284.2,338.5,260.29411764705884,Jungle
260.8666666666667,301.4,368.2,Jungle
304.06666666666666,342.1,377.1333333333333,Jungle
252.66666666666666,192.9,201.75,Jungle
248.73333333333332,420.6,379.1111111111111,Jungle
295.1333333333333,255.3,261.3333333333333,Jungle
310.2,357.8,333.6190476190476,Jungle
305.6,379.9,354.0,Jungle
278.93333333333334,281.8,302.1904761904762,Jungle
298.26666666666665,320.6,228.31578947368422,Jungle
242.6,392.3,326.375,Jungle
247.86666666666667,314.5,155.22222222222223,Jungle
262.73333333333335,254.4,315.1111111111111,Jungle
256.3333333333333,283.0,343.4117647058824,Jungle
317.4,375.2,385.4,Jungle
256.6666666666667,222.3,266.1333333333333,Jungle
290.26666666666665,336.1,416.2,Jungle
265.4,243.6,236.72222222222223,Jungle
251.13333333333333,238.2,169.125,Jungle
262.8666666666667,288.6,257.1818181818182,Jungle
290.4,352.9,350.72222222222223,Jungle
249.73333333333332,257.7,245.92307692307693,Jungle
267.93333333333334,291.8,254.2,Jungle
320.46666666666664,259.1,193.0,Jungle
260.3333333333333,357.3,204.875,Jungle
236.86666666666667,292.9,314.8,Jungle
310.26666666666665,350.9,310.5652173913044,Jungle
251.8,316.3,217.73684210526315,Jungle
274.3333333333333,313.7,230.78571428571428,Jungle
249.66666666666666,300.1,225.73684210526315,Jungle
294.06666666666666,301.1,337.6,Jungle
322.93333333333334,334.6,379.8,Jungle
233.93333333333334,331.6,294.3333333333333,Jungle
272.6666666666667,347.2,380.8333333333333,Jungle
270.6,327.5,359.3478260869565,Jungle
310.6,262.7,259.45454545454544,Jungle
266.6,246.2,199.63636363636363,Jungle
315.8666666666667,306.5,325.375,Jungle
249.06666666666666,276.0,302.3333333333333,Jungle
266.4,263.5,252.35714285714286,Jungle
304.6,241.7,273.8235294117647,Jungle
244.86666666666667,275.8,308.8888888888889,Jungle
251.26666666666668,257.8,317.6363636363636,Jungle
214.66666666666666,276.4,268.34615384615387,Jungle
265.3333333333333,237.6,254.6086956521739,Jungle
324.73333333333335,308.9,374.4782608695652,Jungle
306.8,329.5,318.0,Jungle
274.3333333333333,234.0,317.1034482758621,Jungle
274.26666666666665,399.6,343.7894736842105,Jungle
257.73333333333335,295.6,369.75,Jungle
256.3333333333333,272.5,390.25,Jungle
257.73333333333335,337.7,344.2307692307692,Jungle
268.26666666666665,308.2,295.4,Jungle
243.13333333333333,234.9,266.3333333333333,Jungle
303.06666666666666,404.5,411.75,Jungle
313.46666666666664,242.1,378.0,Jungle
253.66666666666666,282.3,316.6363636363636,Jungle
298.8666666666667,333.4,279.2916666666667,Jungle
338.1333333333333,548.4,582.0,Jungle
250.26666666666668,288.0,236.1,Jungle
302.26666666666665,322.4,275.3529411764706,Jungle
282.2,286.7,229.33333333333334,Jungle
264.6666666666667,335.2,298.15384615384613,Jungle
273.8,437.8,323.0,Jungle
279.6666666666667,277.5,209.2,Jungle
271.53333333333336,256.0,216.0625,Jungle
272.3333333333333,241.2,189.5,Jungle
250.8,221.1,316.73333333333335,Jungle
312.4,276.3,348.05555555555554,Jungle
232.53333333333333,253.8,371.75,Jungle
336.6,348.4,490.3333333333333,Jungle
272.6666666666667,202.4,319.0,Jungle
359.4,387.1,401.3333333333333,Jungle
237.93333333333334,255.2,221.71428571428572,Jungle
268.2,453.1,,Jungle
287.26666666666665,230.3,273.2,Jungle
244.6,270.4,296.06666666666666,Jungle
289.46666666666664,242.7,373.25,Jungle
312.26666666666665,414.5,551.5,Jungle
327.8,414.8,353.0,Jungle
256.93333333333334,259.0,301.6923076923077,Jungle
291.2,270.2,251.1875,Jungle
246.8,277.2,255.85185185185185,Jungle
282.46666666666664,397.0,537.5,Jungle
262.8,382.0,389.96153846153845,Jungle
260.3333333333333,239.3,194.63636363636363,Jungle
318.8666666666667,260.0,299.75,Jungle
267.3333333333333,287.7,271.625,Jungle
237.6,238.2,229.58823529411765,Jungle
242.26666666666668,217.5,177.8,Jungle
336.3333333333333,280.0,251.1,Jungle
278.8,312.4,290.030303030303,Jungle
271.93333333333334,265.8,267.38461538461536,Jungle
285.8,288.4,242.71428571428572,Jungle
269.46666666666664,320.1,526.3333333333334,Jungle
274.8666666666667,229.9,241.0,Jungle
220.66666666666666,230.5,319.625,Jungle
302.4,342.6,236.42857142857142,Jungle
241.33333333333334,280.0,242.0,Jungle
377.8,533.7,348.25,Jungle
335.93333333333334,444.0,475.6363636363636,Jungle
287.1333333333333,300.0,283.2,Jungle
272.26666666666665,301.0,369.0,Jungle
241.66666666666666,286.5,200.25,Jungle
330.46666666666664,474.6,380.0,Jungle
325.53333333333336,351.4,403.6666666666667,Jungle
229.26666666666668,277.5,250.57142857142858,Jungle
307.1333333333333,395.5,173.0,Jungle
283.4,316.6,260.5,Jungle
278.93333333333334,303.2,451.625,Jungle
285.0,357.1,403.0,Jungle
267.3333333333333,322.9,231.0,Jungle
279.46666666666664,377.1,400.14285714285717,Jungle
301.6,268.5,337.42857142857144,Jungle
294.8,274.9,209.47058823529412,Jungle
234.93333333333334,216.9,166.6,Jungle
255.13333333333333,226.5,202.0,Jungle
255.26666666666668,275.6,356.2307692307692,Jungle
296.93333333333334,346.5,368.94117647058823,Jungle
264.6,334.7,251.4375,Jungle
274.0,388.4,641.4,Jungle
248.8,275.7,255.75,Jungle
277.1333333333333,276.0,229.0,Jungle
285.0,289.3,269.72222222222223,Jungle
304.2,324.5,480.8,Jungle
256.8,311.1,224.25,Jungle
269.8,354.8,299.125,Jungle
263.26666666666665,332.2,296.6923076923077,Jungle
353.3333333333333,477.4,301.38461538461536,Jungle
250.13333333333333,235.0,196.8,Jungle
279.93333333333334,252.7,285.8636363636364,Jungle
311.1333333333333,375.4,408.0,Jungle
250.66666666666666,224.1,201.6,Jungle
222.2,320.2,293.2105263157895,Jungle
273.53333333333336,272.4,278.93333333333334,Jungle
295.1333333333333,437.2,171.33333333333334,Jungle
267.0,281.5,234.31034482758622,Jungle
270.73333333333335,334.7,316.3225806451613,Jungle
292.73333333333335,276.5,291.1578947368421,Jungle
308.8666666666667,268.2,339.61538461538464,Jungle
277.8,272.1,275.375,Jungle
346.4,359.3,395.0,Jungle
257.4,280.4,311.5,Jungle
337.1333333333333,320.8,373.5833333333333,Jungle
287.6666666666667,270.5,269.46666666666664,Jungle
280.53333333333336,275.8,210.85714285714286,Jungle
272.53333333333336,405.9,417.7,Jungle
249.73333333333332,280.5,312.6,Jungle
290.1333333333333,315.4,223.6875,Jungle
310.8,449.4,432.1111111111111,Jungle
229.66666666666666,335.3,499.3333333333333,Jungle
270.26666666666665,284.4,470.6666666666667,Jungle
340.26666666666665,277.3,359.0,Jungle
281.06666666666666,336.9,196.77777777777777,Jungle
318.1333333333333,298.7,347.0,Jungle
261.0,366.6,406.0,Jungle
254.8,307.1,210.35714285714286,Jungle
296.3333333333333,378.6,327.2857142857143,Jungle
269.2,270.4,180.5,Jungle
272.53333333333336,296.0,218.96969696969697,Jungle
310.6,369.8,404.11764705882354,Jungle
281.6,395.5,309.6,Jungle
266.2,264.2,270.6666666666667,Jungle
317.73333333333335,283.5,318.4375,Jungle
267.6,353.4,406.4864864864865,Jungle
278.73333333333335,362.0,349.0,Jungle
319.8666666666667,302.2,249.27272727272728,Jungle
308.6,353.6,421.7142857142857,Jungle
303.4,287.5,309.2631578947368,Jungle
286.73333333333335,270.2,223.5,Jungle
374.73333333333335,644.0,,Jungle
258.6,351.4,426.1818181818182,Jungle
285.6,371.3,304.92857142857144,Jungle
338.2,302.3,267.2857142857143,Jungle
310.1333333333333,349.7,327.0869565217391,Jungle
299.4,493.8,288.75,Jungle
307.8666666666667,304.3,300.22222222222223,Jungle
249.46666666666667,254.2,296.625,Jungle
277.8,343.5,313.875,Jungle
287.0,389.5,322.2352941176471,Jungle
314.93333333333334,388.6,425.5,Jungle
335.4,385.3,433.75,Jungle
354.6,367.3,437.3,Jungle
283.1333333333333,376.9,392.0,Jungle
305.53333333333336,348.2,509.6,Jungle
303.73333333333335,409.8,573.6666666666666,Jungle
263.93333333333334,387.5,313.85714285714283,Jungle
288.0,403.0,282.5,Jungle
241.86666666666667,204.8,,Jungle
267.6666666666667,314.5,398.0,Jungle
444.6,412.1,489.8333333333333,Jungle
363.8666666666667,423.2,,Jungle
361.06666666666666,331.7,240.25,Jungle
305.6,313.0,373.14285714285717,Jungle
318.53333333333336,304.8,352.375,Jungle
338.3333333333333,381.1,466.0,Jungle
285.6,325.7,487.4,Jungle
271.2,499.6,402.35714285714283,Jungle
263.8666666666667,292.77777777777777,,Jungle
307.0,346.9,333.1578947368421,Jungle
306.4,376.1,426.14285714285717,Jungle
257.6666666666667,256.0,353.44444444444446,Jungle
292.46666666666664,332.4,586.0,Jungle
297.53333333333336,298.1,333.57142857142856,Jungle
328.8666666666667,517.6,503.5,Jungle
297.3333333333333,479.0,362.1111111111111,Jungle
295.6666666666667,259.4,370.75,Jungle
394.93333333333334,379.0,699.6,Jungle
344.2,400.1,404.5,Jungle
318.2,352.8,317.6190476190476,Jungle
