early_goldblue,mid_goldblue,late_goldblue,lane
201.93333333333334,270.2,394.8666666666667,Support
189.26666666666668,277.5,414.2,Support
198.6,236.3,364.0,Support
212.66666666666666,226.8,231.6153846153846,Support
233.6,333.3,321.5,Support
176.53333333333333,289.1,240.23076923076923,Support
227.66666666666666,255.3,292.97297297297297,Support
214.26666666666668,194.8,460.3333333333333,Support
170.93333333333334,251.7,224.66666666666666,Support
184.33333333333334,229.5,205.0,Support
212.73333333333332,214.6,219.11111111111111,Support
177.33333333333334,268.5,242.4,Support
195.46666666666667,255.0,319.8,Support
202.8,393.9,377.0,Support
214.13333333333333,250.8,253.3125,Support
206.8,263.7,282.2307692307692,Support
206.13333333333333,245.3,424.77777777777777,Support
193.93333333333334,346.6,322.3333333333333,Support
231.8,292.0,,Support
206.13333333333333,257.3,276.57142857142856,Support
245.0,228.2,240.8,Support
220.4,316.4,417.5,Support
202.86666666666667,271.7,399.6666666666667,Support
189.86666666666667,259.3,233.7,Support
186.66666666666666,207.2,293.0,Support
249.46666666666667,279.2,263.0,Support
229.73333333333332,270.3,278.0833333333333,Support
219.4,211.3,266.0,Support
207.26666666666668,220.7,206.71428571428572,Support
177.66666666666666,231.7,247.8125,Support
196.26666666666668,337.4,234.0,Support
199.33333333333334,302.5,503.6666666666667,Support
193.86666666666667,343.9,247.83333333333334,Support
192.66666666666666,242.8,268.5,Support
187.86666666666667,328.9,389.3333333333333,Support
204.2,194.4,337.8333333333333,Support
211.66666666666666,224.4,188.0,Support
193.66666666666666,299.5,249.0,Support
196.26666666666668,258.7,302.9,Support
201.86666666666667,306.4,307.3333333333333,Support
238.93333333333334,354.2857142857143,,Support
225.06666666666666,281.7,582.3333333333334,Support
209.0,230.4,257.2,Support
206.0,224.2,215.0,Support
181.33333333333334,307.2,391.3333333333333,Support
187.86666666666667,199.2,344.64285714285717,Support
199.4,287.3,318.44444444444446,Support
179.93333333333334,234.6,291.1333333333333,Support
191.8,244.2,226.85714285714286,Support
181.4,220.0,311.0869565217391,Support
224.8,340.0,557.6666666666666,Support
210.6,281.2,323.27272727272725,Support
204.06666666666666,214.8,318.94736842105266,Support
183.26666666666668,233.2,311.44444444444446,Support
179.73333333333332,229.8,250.27272727272728,Support
196.86666666666667,333.6,300.6666666666667,Support
196.53333333333333,396.0,445.5,Support
192.06666666666666,386.9,418.2,Support
176.4,209.7,205.16666666666666,Support
197.66666666666666,251.8,303.0,Support
188.4,313.3,306.27272727272725,Support
163.4,253.8,438.625,Support
192.13333333333333,293.9,380.3076923076923,Support
237.0,243.0,303.64285714285717,Support
252.33333333333334,299.6,456.0,Support
185.2,250.9,220.0,Support
185.93333333333334,273.2,327.2962962962963,Support
197.6,241.8,336.1666666666667,Support
217.53333333333333,225.8,286.9375,Support
231.2,252.9,318.0,Support
224.86666666666667,250.4,235.83333333333334,Support
213.26666666666668,322.8,417.0,Support
219.46666666666667,236.3,420.4,Support
183.66666666666666,218.4,240.0,Support
207.26666666666668,423.7,290.8,Support
220.8,347.4,256.0,Support
182.13333333333333,245.1,227.28571428571428,Support
208.06666666666666,257.6,366.0,Support
